task,model_id,gpu_model,num_gpus,max_num_seqs,tensor_parallel,expert_parallel,data_parallel,seed,num_request_repeats,is_stable_diagnostic,results_path,benchmark_commit,dataset_revision,request_list_sha256,prompt_template_sha256,tokenizer_revision,tokenizer_revision_requested,tokenization_status,missing_reason,prompt_length_semantics,max_output_tokens,planned_base_request_count,planned_request_count,planned_unique_prompt_count,planned_total_input_tokens,planned_input_tokens_mean,planned_input_tokens_p50,planned_input_tokens_p90,planned_input_tokens_p95,planned_input_tokens_max,planned_input_tokens_min,planned_input_tokens_std,planned_sum_input_tokens_squared,planned_output_token_upper_bound,base_input_lengths_sha256
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,B200,1,64,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/B200/num_gpus+1+max_num_seqs+64+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,B200,1,128,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/B200/num_gpus+1+max_num_seqs+128+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,B200,1,256,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/B200/num_gpus+1+max_num_seqs+256+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,8,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+8+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,16,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+16+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,32,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+32+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,64,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+64+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,96,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+96+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,128,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+128+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,192,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+192+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,256,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+256+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,384,1,1,1,48105,1,False,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+384+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-12B-v2,H100,1,512,1,1,1,48105,1,False,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-12B-v2/H100/num_gpus+1+max_num_seqs+512+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,f428df0ec725fed457b89cfca54dc26500fb88c1,f428df0ec725fed457b89cfca54dc26500fb88c1,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,B200,1,8,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/B200/num_gpus+1+max_num_seqs+8+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,B200,1,16,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/B200/num_gpus+1+max_num_seqs+16+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,B200,1,32,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/B200/num_gpus+1+max_num_seqs+32+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,B200,1,64,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/B200/num_gpus+1+max_num_seqs+64+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,B200,1,128,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/B200/num_gpus+1+max_num_seqs+128+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,B200,1,256,1,1,1,48105,1,True,llm/b200/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/B200/num_gpus+1+max_num_seqs+256+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,8,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+8+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,16,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+16+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,32,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+32+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,64,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+64+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,96,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+96+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,128,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+128+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,192,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+192+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
lm-arena-chat,nvidia/NVIDIA-Nemotron-Nano-9B-v2,H100,1,256,1,1,1,48105,1,True,llm/h100/current/run/llm/lm-arena-chat/results/nvidia/NVIDIA-Nemotron-Nano-9B-v2/H100/num_gpus+1+max_num_seqs+256+num_request_repeats+1+dataset_split+train+num_requests+1024+seed+48105/results.json,c1d6557fbf7c7c495749b0fcf649f71774eabde9,72e85b3ddc9c81bf7b659d6b03d4126dfd8fb34a,2f801cd5bf61f0b709f74915fda9cf102be5693246304e0b0247dd9623b1df6b,c60419ee5dfa35fbe6c4703128412c70b84b0365b2adc5090264a7233f3ce25d,6533e8de2c68e4536bf7c411d7a3ce5734111476,6533e8de2c68e4536bf7c411d7a3ce5734111476,available,,official benchmark SampleRequest.prompt_len before server chat-template application,4096,1024,1024,1016.0,679703.0,663.7724609375,97.5,2246.7,3127.7499999999986,9853.0,2.0,1170.049396319462,1853040097.0,4194304,d8927aac35511414a31761431309115dc18ca68a1d9865e6f40f6095ebec4520
